9
0 27 287 83 765 19 23
24 10 674 695 182 313 23
0 17 29 401 208 89 23
24 66 295 387 2103 483 9
0 901 6 2175 1595 7 15
0 17 573 6 1545 7 15
0 17 243 1131 83 1121 9
0 17 387 198 111 481 15
0 10 520 6 2198 7 9
0 6 544 1258 74 7 9
24 10 806 12 1060 19 23
24 1 269 168 878 18 15
0 309 624 313 638 478 9
0 1 961 182 535 1130 9
16 1 337 283 883 597 15
0 466 501 666 313 678 15
0 66 6 7 889 1311 15
0 17 451 78 2103 1147 23
16 10 354 102 910 435 9
16 17 145 949 332 21 23
0 17 196 188 1783 1243 23
24 17 1870 520 535 1058 23
0 17 695 535 957 540 23
0 17 338 417 313 1637 9
0 66 1332 249 172 624 15
16 1 168 355 949 316 23
0 66 67 269 1063 18 23
0 347 290 349 126 156 23
0 10 957 535 907 417 15
24 10 116 387 313 721 15
0 1 33 6 320 7 23
24 116 387 387 431 1464 23
16 17 1030 68 123 119 15
24 10 1756 364 83 169 23
24 1 72 957 614 2261 23
16 10 133 765 6 7 15
0 17 156 29 624 626 23
24 1041 19 53 1041 624 15
0 10 612 957 535 614 23
24 1 612 191 1058 844 23
24 1 387 253 1244 475 23
24 17 205 614 164 255 23
0 804 101 26 332 390 15
0 66 245 878 901 21 23
0 66 454 4 501 1134 9
0 10 387 447 1919 267 23
24 10 466 1083 2103 450 9
0 17 244 261 313 1529 23
24 1 865 398 1311 1464 15
0 17 206 453 1783 1464 23
16 1 1041 429 101 309 23
24 17 294 961 109 134 23
0 10 1154 113 158 571 23
24 1 394 56 2103 614 23
0 66 1056 12 560 126 23
0 10 25 175 313 1834 23
16 10 710 784 67 347 15
0 10 338 145 1851 313 23
24 17 244 245 1919 45 23
0 1 411 721 535 695 23
0 1 1213 6 577 7 9
24 1 466 196 325 1229 23
0 10 1103 466 4 690 23
0 66 403 336 1783 411 9
16 66 6 2228 386 7 23
24 66 25 253 187 957 23
24 1 512 336 2103 450 15
0 66 1091 6 2319 7 15
24 17 206 116 2103 1271 9
16 66 1056 560 717 82 9
0 10 1074 13 6 7 15
16 10 6 2244 413 7 9
0 10 1311 6 7 1617 15
0 17 187 133 1311 1529 15
24 133 501 40 431 678 15
0 10 1246 1783 6 7 23
0 66 253 398 501 313 9
0 10 13 6 1500 7 15
24 10 1364 180 299 256 9
0 1 6 2366 622 7 15
0 66 4 78 732 990 15
0 10 435 123 496 702 23
16 66 512 336 1783 1271 23
16 66 446 126 409 435 23
0 1 687 262 2103 183 23
16 66 674 512 2103 1834 23
0 66 393 83 26 376 15
0 17 115 6 344 7 15
24 10 336 198 1783 1736 23
0 1 1400 1630 721 1783 9
0 10 429 1071 409 18 23
0 17 163 387 677 1311 23
16 66 629 196 501 313 23
0 17 1385 1783 6 7 23
0 10 196 453 431 1243 23
24 10 1331 1783 6 7 9
0 17 1450 431 6 7 15
0 66 541 6 212 7 15
16 17 198 78 878 1529 23
24 6 2369 2313 7 1743 23
0 10 145 315 1311 450 23
0 10 145 163 1311 1637 23
24 17 624 497 268 626 23
0 1 453 6 2136 7 23
24 10 5 206 2415 695 15
0 116 165 609 431 215 23
16 17 5 315 431 902 23
16 66 309 560 1030 153 23
16 17 116 315 1783 1637 23
24 66 806 316 91 750 23
24 10 6 2117 959 7 23
24 17 501 3 431 610 15
0 17 501 187 1311 1637 9
0 66 145 336 2103 1243 9
0 10 6 1814 7 13 9
24 66 56 325 2103 731 9
0 66 394 453 2103 1637 23
0 66 187 398 2103 1637 9
24 17 295 403 6 7 23
24 17 564 261 325 610 9
16 66 1953 204 535 313 23
0 17 466 133 113 957 15
16 1 196 78 1452 401 15
0 66 166 690 535 1245 9
16 1 629 1696 510 878 15
16 10 57 164 431 730 15
16 10 703 21 254 202 15
0 10 336 164 878 901 23
16 10 1537 1311 188 398 23
16 1 152 269 113 638 9
0 17 191 206 431 450 23
16 17 109 1286 180 535 9
0 10 139 6 2111 7 23
24 17 702 201 19 1078 23
24 17 1243 6 7 205 15
0 17 403 927 2108 490 23
16 25 307 261 878 1384 9
24 6 74 7 1246 2103 23
47 976 779 462 49 1068 65
16 17 394 26 878 883 23
0 1643 4 40 21 389 23
0 1 1517 163 401 571 23
24 17 466 244 313 1834 23
0 17 1078 28 1078 321 9
0 17 677 1475 612 535 15
24 1 25 6 1151 7 9
0 10 586 493 537 599 23
0 66 2486 1496 2200 1058 23
0 17 332 208 916 949 9
0 10 6 2111 748 7 15
24 17 938 124 210 410 15
0 17 262 6 2326 7 23
0 17 60 240 901 1226 23
0 17 2149 4 261 608 9
0 1 482 1783 6 7 23
0 1 1332 1330 188 721 9
0 17 163 240 313 1311 9
0 1 6 1718 2498 7 9
24 1 961 206 431 483 23
0 1 109 295 1760 1783 23
24 10 961 261 878 431 15
16 17 244 1974 1263 277 15
24 17 1056 1061 949 435 15
16 10 949 435 370 408 15
0 1 278 253 1311 1617 9
16 66 1452 613 1078 309 15
16 139 796 4 145 1749 23
0 66 6 2130 2285 7 15
0 541 119 542 278 949 9
16 10 1030 201 6 7 15
24 66 283 336 21 1783 23
16 66 6 2224 577 7 9
24 17 198 315 1783 1834 23
0 638 34 40 390 82 23
16 10 325 145 1783 1834 23
0 10 466 539 1783 83 23
16 10 6 1375 7 173 23
16 17 198 417 1783 909 9
16 17 145 387 6 7 9
16 17 512 2541 299 277 23
0 17 941 2103 1147 83 9
0 66 240 178 417 436 15
24 17 422 6 2297 7 15
24 17 5 116 313 1834 23
16 17 466 261 313 183 15
24 66 200 1018 90 347 23
24 17 398 336 1230 1783 23
0 17 261 187 878 450 15
0 1 60 1630 45 307 9
24 17 417 436 2501 540 15
0 10 113 492 878 731 9
24 66 165 60 1311 909 23
0 1 244 739 1464 8 23
0 17 961 295 6 7 23
0 10 579 91 475 886 23
16 1 312 1143 245 159 9
16 694 123 254 89 409 23
0 1 398 261 878 1384 23
24 1 865 453 1783 1311 9
0 1 81 1346 56 1425 23
16 1 1355 1286 677 2132 9
24 17 450 204 535 549 23
0 66 25 473 431 1384 23
24 1 244 253 2103 1851 23
16 17 677 1621 535 145 23
16 17 417 150 313 450 23
24 1 674 191 946 1783 23
16 10 957 535 401 150 23
24 66 1643 687 109 275 23
24 1 336 165 1624 313 15
0 10 315 261 1783 1617 23
0 1 707 338 91 296 9
24 66 1332 152 435 180 15
0 66 564 1297 431 183 23
16 17 262 109 878 1529 23
24 10 1030 28 717 153 23
0 17 492 57 1783 1231 23
0 17 315 109 262 610 23
0 10 986 390 1662 535 23
47 976 727 219 50 1068 65
0 1 394 244 878 1529 15
24 17 6 2418 320 7 23
0 1 4 164 946 431 23
24 1 6 7 431 1529 23
0 6 1741 2607 7 2098 15
0 66 4 564 878 1617 23
0 66 113 194 313 450 23
0 66 249 318 101 537 23
24 1 25 490 265 1547 23
22
47 48 49 50 51 52 50 53 54 51 55 52 56 57 58 59 60 61 62 63 64 65
24 1 142 156 157 158 159 6 160 74 161 7 162 163 164 165 166 61 6 167 7 9
0 1 209 238 239 21 240 241 6 129 74 242 7 243 6 130 7 4 216 44 244 15
16 1 133 354 548 82 549 550 6 424 508 7 551 206 6 552 7 405 6 553 7 15
0 66 559 560 68 25 159 6 561 562 7 563 25 564 6 130 7 336 80 6 7 23
0 1 316 28 288 6 681 74 754 74 130 7 755 756 329 4 295 244 6 757 7 23
24 1 559 358 230 25 5 439 6 320 74 792 7 793 6 74 7 794 276 512 795 15
0 1 554 478 429 295 398 814 6 815 174 7 816 817 818 325 6 819 7 405 820 23
0 17 763 152 397 154 823 6 94 130 824 7 825 826 417 187 6 127 7 4 827 15
0 10 758 29 249 116 378 6 672 578 7 25 501 261 311 891 83 339 6 697 7 9
0 10 821 750 302 101 6 7 1075 6 400 344 373 7 275 1001 394 244 329 886 60 23
0 1 581 69 287 204 1122 6 386 1123 7 1124 666 109 403 6 984 7 6 725 7 23
24 66 45 18 1143 19 85 91 1144 6 1145 7 194 60 1073 6 167 7 43 709 109 9
47 779 362 421 21 650 51 777 130 52 5 1175 51 130 52 443 465 43 403 1176 25 65
16 66 370 11 702 101 359 139 371 6 366 161 7 1124 1209 133 6 1040 7 276 571 9
0 10 312 109 102 229 270 1241 6 1242 7 961 336 6 498 344 7 2 1243 405 8 9
16 66 1263 317 153 784 91 202 6 171 213 7 523 1264 191 163 300 61 6 284 7 9
0 1 1251 1056 848 230 30 349 1296 6 479 928 7 864 1297 6 344 70 7 452 453 9
16 1 1063 1179 803 73 21 1225 6 1315 74 983 130 7 1281 25 453 276 44 6 7 23
0 17 4 196 347 741 20 549 1062 6 777 673 74 7 370 273 737 466 96 25 795 15
24 17 415 203 347 624 560 1365 6 849 719 7 551 1314 60 194 6 7 6 340 7 23
16 17 1289 478 20 265 241 6 171 7 6 344 1386 7 1387 1299 278 63 394 1312 109 23
0 1 763 258 200 21 1279 6 1127 500 74 7 1311 1124 1058 244 6 1040 7 4 296 23
24 66 446 496 6 7 968 6 160 1123 7 83 1417 191 666 196 1063 276 6 1065 7 23
0 66 559 19 210 6 322 7 507 6 718 41 335 7 1240 1112 206 40 61 109 709 15
16 10 656 478 1006 91 1063 968 6 1333 1427 7 930 60 629 6 984 7 6 308 7 9
24 17 356 152 21 85 895 6 32 74 1433 7 253 62 25 547 451 61 6 7 749 15
24 1 506 331 784 83 4 1241 6 448 130 308 7 1458 21 306 1423 6 74 7 56 23
0 66 209 627 230 274 1359 25 6 681 130 719 7 1132 453 83 480 6 70 7 886 23
0 10 1181 82 28 85 303 6 233 130 1427 7 176 629 25 6 42 7 6 894 7 9
0 17 806 6 7 750 182 550 6 130 129 488 130 7 1479 1559 329 261 21 1560 145 23
0 10 313 115 331 34 6 7 359 1491 6 834 1157 7 277 276 40 197 109 96 207 23
0 10 986 626 34 1061 6 1040 7 1367 6 991 192 7 591 473 6 344 308 7 1219 23
0 10 27 123 516 394 78 613 6 1127 344 928 7 1363 193 206 195 338 6 7 736 23
0 66 1584 347 494 200 6 74 7 641 6 233 74 1270 7 720 83 1272 187 1585 889 23
0 1 1587 34 397 21 6 7 251 6 1588 74 7 1281 4 278 25 96 6 7 684 15
47 48 1182 421 797 21 525 51 829 130 52 262 1546 1591 51 74 52 25 976 216 783 65
16 1 26 354 302 258 359 743 6 1592 366 7 1298 198 164 6 893 7 6 500 7 9
0 1 468 316 446 53 349 251 6 978 1427 7 843 253 109 6 75 7 6 1002 7 15
0 17 938 446 6 7 201 314 969 6 1669 681 41 7 503 141 6 708 7 133 330 23
0 17 907 806 784 446 53 532 6 815 74 131 7 315 261 1169 1149 216 6 217 7 15
24 10 1337 321 102 270 954 6 1588 386 130 7 873 187 387 21 721 276 6 353 7 9
47 1340 780 797 51 41 52 1195 51 777 52 194 790 499 51 41 52 48 453 329 886 65
24 66 1005 537 35 6 130 7 954 6 705 130 1210 7 1177 113 25 56 297 1561 490 15
0 20 287 270 288 6 1734 344 712 7 515 451 187 194 6 1454 7 43 6 406 7 9
0 17 120 1005 290 230 30 807 6 1256 130 1747 7 1055 40 21 501 329 6 851 7 23
0 1 109 854 321 435 120 767 6 1333 344 682 7 714 191 961 60 6 667 7 151 15
0 10 478 69 40 944 6 959 406 7 244 6 1357 7 579 6 217 7 376 145 387 15
0 17 1058 348 6 1080 701 7 4 295 1403 6 7 1343 6 918 7 6 130 7 179 23
24 10 1437 741 627 109 159 6 815 7 1549 274 864 253 6 117 7 63 6 7 1093 23
0 66 847 390 703 133 165 310 6 1127 130 498 1789 7 1391 6 894 1483 7 376 387 23
0 1 638 168 478 83 432 6 32 74 1806 74 7 1001 1016 63 6 74 7 513 261 23
16 17 256 958 210 35 83 1118 83 6 1196 367 7 844 489 25 336 338 6 7 44 23
16 66 91 565 312 358 331 270 1335 6 786 1057 7 165 315 1539 1299 276 6 406 7 23
24 17 958 784 101 6 74 7 1025 6 448 130 1392 7 963 1103 4 336 6 449 7 9
24 17 347 152 201 191 1075 6 723 7 501 325 6 1553 7 963 1272 61 6 725 7 15
0 10 354 250 101 40 6 7 211 6 304 1350 7 337 109 6 822 7 43 1067 194 15
0 1 140 209 302 497 91 1225 6 1421 131 344 7 466 975 133 325 216 6 7 376 9
24 1 916 269 85 139 486 6 939 754 7 91 283 1631 188 262 1487 216 6 522 7 23
0 66 357 6 344 984 7 536 6 812 1057 7 721 1379 5 78 329 6 7 676 60 23
24 1 1330 1041 803 144 154 6 7 251 6 372 1541 7 579 278 109 56 1163 1774 134 23
0 17 1494 910 152 154 6 7 399 6 160 989 7 961 1391 6 344 708 7 338 846 15
0 66 1327 232 21 542 595 6 748 1473 74 7 1134 163 25 6 974 7 63 253 179 23
0 17 768 332 156 314 21 1075 6 292 7 21 832 278 453 1682 4 1570 63 4 1067 15
0 17 27 208 537 154 180 895 6 272 562 7 986 1381 1083 6 667 7 6 985 7 15
16 17 1164 1182 727 1164 50 83 1164 1512 6 334 7 1885 21 737 141 1166 405 25 1928 15
16 10 1437 803 123 6 41 7 982 6 672 880 7 375 145 387 109 276 6 406 7 23
16 66 750 530 19 21 211 6 1333 130 1806 7 1224 25 417 6 130 7 329 338 735 15
24 1879 84 312 1240 1143 91 6 622 38 7 1332 78 368 325 60 206 276 6 1457 7 23
0 1 1043 18 34 89 21 378 6 272 989 74 7 720 188 453 4 6 905 7 148 9
0 1 965 89 126 451 253 613 6 526 41 174 7 482 793 60 6 725 7 398 820 23
47 221 1008 463 51 130 52 56 423 51 672 52 21 361 451 979 602 511 4 405 886 65
0 10 764 144 435 21 507 6 1368 130 701 130 7 1949 4 398 43 6 7 1067 4 23
16 66 6 1568 7 879 1143 710 6 455 7 364 6 129 1270 7 416 799 329 1547 1493 15
24 17 357 348 102 6 127 7 323 6 959 41 1057 7 643 206 602 63 6 7 630 23
16 17 1330 67 1031 627 26 532 6 448 801 41 7 165 458 1794 244 6 177 7 735 23
47 49 463 462 83 222 51 260 130 52 278 1957 453 837 465 329 51 130 52 1067 25 65
0 66 139 879 1061 318 83 155 6 1421 74 1457 1099 7 739 150 6 74 42 7 1121 23
0 17 245 1041 168 321 83 21 211 6 185 213 7 793 1103 25 244 6 667 7 795 23
16 1 60 123 429 85 432 6 815 41 442 7 1328 283 336 325 1231 405 6 522 7 23
24 17 199 144 89 83 954 6 1316 74 1028 7 843 6 74 130 384 7 5 1093 338 15
0 1 626 210 28 83 1616 1359 6 815 1057 130 7 887 666 1312 25 216 6 284 7 15
0 17 111 1056 627 28 154 36 6 94 1065 344 7 1202 878 405 133 193 276 163 418 23
16 66 78 309 803 34 25 417 982 6 959 130 962 7 368 6 130 1023 7 96 151 23
0 10 411 115 1059 84 6 75 7 310 6 185 1350 7 798 113 501 4 6 234 7 23
24 10 573 357 497 318 91 439 6 87 234 41 7 1851 1169 145 336 6 875 7 1252 15
0 17 4 493 746 69 83 21 288 6 223 508 74 7 739 1314 6 1040 7 4 44 9
24 10 29 741 453 6 7 722 6 304 7 1496 1180 539 515 6 819 7 405 398 684 9
16 10 1870 768 397 446 314 349 232 6 748 719 7 62 349 571 403 276 6 7 820 23
47 465 1076 362 797 51 52 53 1183 51 1027 130 52 194 58 77 648 196 405 21 735 65
24 17 67 230 435 732 1855 6 386 1028 74 1146 7 1422 1103 253 4 96 6 500 7 23
0 17 309 430 287 53 71 6 247 344 880 7 1381 417 6 632 7 96 6 7 749 9
47 361 977 1077 25 187 363 51 672 52 4 283 2052 25 4 783 164 4 648 405 2053 65
16 66 855 6 7 703 971 6 984 7 743 6 487 305 7 162 387 614 329 961 1532 9
16 10 6 7 1078 710 239 85 595 6 98 719 7 1349 351 466 398 276 6 859 7 23
16 66 927 348 102 21 22 6 366 217 130 74 7 946 898 57 307 61 6 808 7 15
47 48 645 219 220 51 130 52 363 51 2063 1333 130 52 724 83 21 165 361 63 782 65
0 1 478 172 29 6 130 74 7 155 6 829 1270 74 7 653 6 74 893 7 151 9
0 17 256 493 494 119 21 1367 6 1162 74 1283 7 1587 1302 40 6 127 7 83 630 23
47 221 685 363 51 74 52 283 423 51 978 130 52 244 2074 25 666 732 329 72 325 65
0 66 289 409 101 451 191 637 6 991 344 392 7 311 189 398 6 522 7 405 452 15
0 10 775 516 358 1755 589 6 1196 130 712 130 7 677 77 4 206 83 325 296 21 9
24 1 6 7 245 1005 34 89 417 36 6 939 1622 7 605 60 795 163 6 578 7 23
0 17 5 228 35 348 154 1064 6 129 488 7 39 5 145 6 604 7 6 340 7 9
0 66 763 516 331 21 391 6 129 7 21 1456 299 1281 21 83 325 96 6 284 7 23
24 17 1243 804 358 537 85 170 6 744 712 344 7 1253 643 63 253 273 180 633 325 23
16 1 118 594 429 154 125 6 448 1473 7 737 3 6 344 7 1048 43 6 808 7 23
0 66 201 478 83 11 703 6 786 130 712 7 730 956 25 262 6 498 130 7 80 9
16 1 1348 200 542 204 229 123 6 479 1045 7 901 521 191 145 6 819 7 43 684 23
16 1 84 397 85 1078 172 6 386 508 344 7 930 338 196 6 522 7 2124 6 7 23
16 66 961 321 249 270 83 358 446 6 320 2046 130 7 810 25 194 56 865 96 1093 23
47 779 462 50 646 51 939 52 460 40 1119 1169 51 1267 52 276 1401 51 2130 1590 52 65
0 66 624 208 21 938 82 6 223 7 83 1363 6 1270 7 615 25 196 25 417 418 15
16 17 6 7 230 69 53 249 478 6 112 988 7 1124 83 21 1587 2114 187 165 133 9
24 17 152 1031 267 210 60 301 6 1333 1504 7 135 453 60 6 822 70 7 1469 78 9
24 274 1006 12 85 83 537 123 6 622 682 74 7 942 4 1232 6 604 70 7 1312 23
0 1 67 201 83 268 208 6 171 74 1446 7 591 4 21 57 6 70 7 276 1594 9
16 66 2163 430 741 1005 702 6 366 395 7 83 401 714 163 451 6 522 70 7 818 9
0 17 6 2171 7 29 208 91 268 28 6 366 912 7 225 387 60 336 45 2120 2172 23
47 465 646 463 51 52 133 1069 51 98 52 349 995 39 1374 48 571 361 51 2178 52 65
16 10 490 172 1059 336 453 1041 153 6 400 983 344 7 535 521 6 263 70 7 861 23
16 17 119 321 83 1358 239 201 6 324 74 867 7 25 810 56 931 6 74 801 7 23
47 525 83 1140 196 501 51 94 74 52 1748 25 1310 58 2115 83 1272 221 51 2188 52 65
0 10 1355 742 287 83 1030 269 6 622 74 392 7 225 4 198 5 4 1163 691 709 23
16 66 703 249 152 316 6 372 1418 7 91 1213 547 451 244 6 353 7 63 871 60 23
16 609 153 200 542 83 123 18 6 647 1057 130 7 549 195 43 602 25 206 405 190 23
0 315 209 516 182 201 249 6 272 556 7 351 60 512 417 6 352 70 7 63 1712 9
24 66 6 2041 7 119 336 387 82 429 6 223 174 7 349 664 1343 2205 2124 1022 206 15
16 66 768 144 91 278 410 156 6 279 1094 7 1635 349 794 483 2109 295 198 6 7 23
0 66 253 910 430 53 6 7 347 624 6 479 1676 7 214 394 466 91 677 2115 1276 23
16 10 354 84 154 73 560 6 577 1268 7 176 109 451 315 6 1326 70 7 43 1753 9
16 10 111 435 848 958 101 6 160 1747 7 1177 336 60 512 6 985 70 7 43 2133 9
0 66 1222 84 210 1005 435 6 959 912 7 416 336 398 60 6 893 70 7 2124 2077 23
0 1 879 316 750 6 7 855 6 991 1350 7 173 1519 1547 4 6 70 7 2124 1066 9
0 10 1348 201 154 626 703 6 32 508 7 336 417 660 60 417 188 6 851 7 735 15
47 645 219 1182 1068 51 247 41 52 145 2256 51 41 52 794 1043 2120 2133 51 1839 52 65
24 1 1227 1061 258 83 268 89 6 786 74 1427 7 724 1074 4 194 6 531 7 769 9
47 460 779 1182 187 524 50 51 448 52 83 935 1263 1954 1455 361 2131 1035 51 2111 52 65
0 10 316 153 30 249 91 717 6 842 392 7 946 225 133 196 60 6 70 7 2170 9
0 17 307 710 168 6 7 153 249 6 400 7 315 336 6 449 7 724 311 96 925 23
24 66 446 229 349 1005 119 6 1316 1157 7 793 60 394 387 6 894 70 7 2109 1791 23
16 17 347 84 359 204 624 165 289 6 1080 442 7 1851 1519 6 130 508 7 1250 133 23
24 1 163 318 348 253 28 409 6 744 498 130 7 523 1177 5 6 353 7 216 1712 23
47 461 780 83 1255 51 32 130 52 1346 512 979 135 25 738 137 48 51 2159 1545 52 65
24 17 357 29 154 1078 249 6 320 174 344 7 1450 733 338 206 6 1658 7 216 2123 9
0 10 1297 741 290 83 194 879 21 626 6 129 928 7 21 756 1672 889 216 25 261 23
0 66 123 152 85 347 446 6 517 41 1157 7 149 5 278 60 261 6 75 7 389 23
0 10 255 102 69 349 1179 19 6 366 242 7 349 483 225 403 191 394 60 13 709 23
0 66 21 6 1674 7 173 535 6 322 7 30 6 74 7 142 447 1041 6 444 7 23
0 66 535 746 430 336 347 435 6 223 7 109 194 6 414 7 724 91 946 63 1966 23
0 1 806 201 359 535 332 703 6 959 7 657 431 175 1116 398 6 136 70 7 2110 23
24 10 347 355 165 938 200 6 424 1418 344 7 2284 695 61 644 6 1002 7 2131 1659 23
0 10 750 29 21 268 249 6 424 74 449 130 7 499 403 4 315 6 70 7 820 15
16 10 67 126 30 238 200 6 718 7 4 150 4 6 851 7 2 4 1455 886 4 15
16 10 28 287 139 409 1030 6 32 1100 7 244 431 1230 1635 1063 6 905 7 405 1066 15
47 976 50 421 83 222 51 1421 130 52 451 1401 952 1755 1163 361 277 221 51 2296 52 65
16 1 1041 390 483 537 750 6 441 1650 7 91 952 283 278 453 6 352 70 7 1469 15
47 398 220 48 362 646 51 32 130 52 1136 1281 51 52 738 608 460 51 2319 223 52 65
0 1 649 463 419 463 524 6 400 7 21 425 660 2272 1219 6 130 7 6 2318 7 23
47 738 789 83 219 524 51 681 52 78 2218 25 931 166 329 644 221 51 2325 2326 52 65
0 1 679 119 542 410 172 6 32 130 928 7 282 25 315 6 167 70 7 684 206 23
16 66 332 102 83 239 153 6 1678 74 712 7 480 707 163 338 4 25 180 2156 2000 15
0 66 478 358 805 25 910 312 6 786 130 1504 7 615 21 902 329 133 6 1040 7 9
0 66 1179 331 314 21 478 201 6 448 1270 7 837 25 21 1689 113 206 6 7 839 23
0 1 19 316 153 102 6 991 7 21 78 398 6 1793 7 1001 21 25 1231 2124 2301 15
47 1182 421 21 421 727 51 829 74 52 40 738 145 1175 63 25 605 25 48 2110 976 65
24 17 278 89 153 53 742 102 6 1987 7 91 1662 1343 261 145 6 384 70 7 2176 15
47 460 461 780 21 49 194 460 51 366 52 1520 653 4 1035 275 25 51 2246 487 52 65
0 66 6 7 691 537 332 194 187 119 537 6 448 1433 7 563 349 1349 43 1093 244 15
16 66 6 2107 7 153 261 84 12 6 1127 41 960 7 1391 91 889 6 70 7 1102 23
16 10 466 710 123 12 804 6 672 675 7 590 1783 327 40 91 255 6 819 7 207 9
47 50 797 83 222 51 260 74 52 403 58 39 4 48 403 862 418 25 51 2347 52 65
0 66 123 82 21 493 358 6 185 130 7 21 878 1529 388 25 278 338 25 2120 861 23
47 685 646 50 150 221 51 372 52 1430 736 60 644 1087 2115 1036 254 51 2349 2325 52 65
47 221 524 463 91 1135 51 94 52 466 361 194 58 368 60 465 2124 993 51 2198 52 65
16 17 390 123 269 478 6 424 1504 7 963 5 187 109 6 42 70 7 2109 6 7 9
0 1 206 28 971 6 7 390 172 6 94 136 7 677 337 1346 902 2124 2172 6 7 23
24 17 6 1860 7 408 560 165 196 6 7 910 201 6 1196 7 60 2390 756 1362 2391 9
16 1 115 494 626 123 6 233 859 7 1458 1840 56 244 6 661 70 7 2124 196 205 23
47 685 50 361 278 781 51 1127 52 1677 261 4 83 1469 976 61 1035 51 2330 672 52 65
16 17 115 68 1060 119 6 304 326 344 7 351 133 187 6 500 70 7 2124 6 7 15
0 10 84 497 4 387 200 249 6 829 74 502 7 149 25 315 4 6 70 7 769 15
47 1033 362 220 50 1068 51 959 344 52 221 40 994 1407 1033 2110 1035 51 2190 112 52 65
47 403 48 727 21 49 646 51 978 74 52 995 1391 4 782 221 296 25 51 2285 52 65
47 1033 1182 649 629 362 646 51 247 52 224 132 51 52 60 1035 296 398 51 2175 52 65
24 17 1179 83 690 702 200 6 366 498 7 1297 2030 549 904 4 6 395 7 2127 2102 23
24 66 1584 168 172 83 102 478 6 434 1171 130 7 83 1850 1334 278 83 401 61 1312 15
24 17 2416 302 287 466 78 332 230 6 94 7 6 242 7 1414 915 1048 981 2124 2172 15
16 17 309 302 153 152 6 87 7 6 344 1806 7 1186 417 6 344 819 7 96 861 9
24 1376 19 332 6 7 91 390 703 6 723 960 344 7 733 1058 198 60 687 2131 1920 23
0 17 1332 702 290 254 316 168 6 94 1292 7 852 40 60 40 6 1488 70 7 769 9
24 101 20 542 910 89 6 32 1157 344 7 657 1407 188 198 1231 2109 164 6 322 7 23
47 460 727 797 779 50 51 260 52 91 325 58 1132 48 253 1035 418 60 51 2429 52 65
0 10 6 2274 7 741 156 164 19 537 6 438 1028 7 591 6 7 109 403 957 266 23
24 10 583 84 145 172 702 6 681 2361 7 724 109 187 6 1658 7 96 1712 6 7 9
24 1 938 102 21 938 958 6 561 74 985 7 482 431 275 4 116 273 295 387 736 23
0 66 283 765 321 270 6 575 7 102 765 6 1080 1094 7 1253 2437 2110 451 336 60 9
16 10 325 501 1030 717 6 279 130 174 7 1736 1419 4 163 6 406 70 7 2109 417 23
47 465 1255 4 394 220 524 51 711 130 52 686 1822 1755 221 389 48 51 2177 233 52 65
47 221 727 463 270 51 52 462 524 51 786 52 253 1203 1564 465 207 51 2159 744 52 65
24 10 6 7 332 397 710 119 6 441 263 7 56 206 182 798 6 940 7 276 1575 23
47 398 1401 492 361 51 438 52 1394 51 2456 52 1662 227 405 60 2043 51 2359 272 52 65
0 17 429 126 21 316 82 6 2461 130 7 21 733 387 6 567 70 7 2161 25 164 9
16 1 1348 702 30 537 83 768 6 1218 74 192 130 7 148 191 451 6 918 7 2230 23
16 66 101 1143 4 394 417 152 702 6 32 1283 74 130 7 1476 1133 21 203 216 839 23
47 221 649 780 83 646 361 3 51 87 52 2469 337 83 21 740 277 51 2209 272 52 65
0 1 254 410 69 1005 153 6 386 1553 344 7 510 1816 398 6 661 70 7 2115 187 23
0 10 2103 156 624 154 45 435 126 6 320 1553 344 7 1107 2021 523 329 338 6 7 23
47 48 646 780 21 1068 362 51 711 74 52 821 227 1974 21 361 275 51 2178 951 52 65
0 17 60 204 548 537 6 7 910 172 6 2487 79 7 135 466 6 344 974 7 783 9
24 10 2187 200 172 154 200 624 6 108 74 988 7 891 325 466 25 799 612 405 925 15
0 10 1041 250 154 429 409 6 718 960 7 4 1525 253 261 6 850 70 7 2114 398 23
24 1 411 200 208 19 172 6 991 7 78 6 940 7 149 60 6 136 70 7 892 23
47 738 649 646 460 261 50 3 361 51 622 52 1520 149 740 277 60 51 2496 517 52 65
24 17 943 123 1231 347 115 6 448 1676 7 843 6 344 7 1036 150 2110 6 984 7 9
0 66 576 666 208 269 6 185 414 7 349 878 471 737 40 244 6 853 7 216 2000 15
0 17 1476 249 20 6 7 1041 703 6 1545 988 7 1334 315 349 475 2127 261 6 7 23
0 10 1807 357 69 765 200 6 2028 41 1541 7 714 278 261 6 553 70 7 2110 501 15
16 66 804 302 53 349 101 19 6 171 745 7 551 6 344 136 70 7 2115 187 198 15
0 66 230 316 30 1306 6 108 167 41 7 1665 1783 189 865 802 6 725 7 802 261 23
16 17 6 7 2507 746 28 200 703 6 400 414 344 7 401 337 492 6 974 7 886 23
16 66 354 290 30 549 497 21 949 6 386 74 1350 7 503 25 78 4 163 957 389 9
16 66 990 230 627 446 82 6 386 7 387 6 899 7 1519 6 1457 70 7 2115 1711 15
47 460 50 219 780 646 51 991 74 52 398 1401 1159 4 738 2131 227 51 2326 441 52 65
0 66 27 435 240 309 119 6 366 74 1728 74 7 1300 403 164 1263 2115 6 1040 7 15
24 1 6 7 204 497 710 429 29 6 777 335 7 772 295 315 6 1658 7 190 194 23
